investment_start_date,investment_end_date,start_price,end_price,price_ratio,forex_ratio,final_buy_point,total_profit
1996-10-31,2011-10-31,705.27001953125,1253.300048828125,1.777049944163396,0.6633385677118118,87.14990012573747,-1727300.696286858
1996-11-01,2011-11-01,703.77001953125,1218.280029296875,1.7310769079198873,0.6899383141605865,87.14990012573747,-1685806.1993242651
1996-11-04,2011-11-04,706.72998046875,1253.22998046875,1.7732797746000886,0.6853969378846813,87.14990012573747,-1475139.5713634398
1996-11-05,2011-11-07,714.1400146484375,1261.1199951171875,1.7659282063028237,0.6838511794609888,87.14990012573747,-1413006.8928158265
1996-11-06,2011-11-07,724.5900268554688,1261.1199951171875,1.7404600510306754,0.6856515958390573,87.14990012573747,-1413006.8928158265
1996-11-07,2011-11-07,727.6500244140625,1261.1199951171875,1.7331408682803244,0.6856515958390573,87.14990012573747,-1413006.8928158265
1996-11-08,2011-11-08,730.8200073242188,1275.9200439453125,1.7458745397746989,0.6987381866088215,87.14990012573747,-1318125.7546446342
1996-11-11,2011-11-11,731.8699951171875,1263.8499755859375,1.7268777023487198,0.6988120816045841,86.56578400831097,-1504392.5059030056
1996-11-12,2011-11-14,729.5599975585938,1251.780029296875,1.7158013507947847,0.6930386864366185,86.56578400831097,-1639274.2135011498
1996-11-13,2011-11-14,731.1300048828125,1251.780029296875,1.7121168888390974,0.6929142279953631,86.56578400831097,-1639274.2135011498
1996-11-14,2011-11-14,735.8800048828125,1251.780029296875,1.7010654196212582,0.6929142279953631,86.56578400831097,-1639274.2135011498
1996-11-15,2011-11-15,737.6199951171875,1257.81005859375,1.7052277147041257,0.6940927533738687,86.56578400831097,-1607382.792133227
1996-11-18,2011-11-18,737.02001953125,1215.6500244140625,1.6494124883978383,0.6908258449639936,86.56578400831097,-1901425.0929030674
1996-11-19,2011-11-21,742.1599731445312,1192.97998046875,1.6074431707952326,0.6886448792459275,86.56578400831097,-2064740.9489865499
1996-11-20,2011-11-21,743.9500122070312,1192.97998046875,1.6035754565412383,0.6890154160705347,86.56578400831097,-2064740.9489865499
1996-11-21,2011-11-21,742.75,1192.97998046875,1.6061662476859644,0.6906876124692767,86.56578400831097,-2064740.9489865499
1996-11-22,2011-11-22,748.72998046875,1188.0400390625,1.5867403069912005,0.6901813210342725,86.56578400831097,-2091325.6638819175
1996-11-25,2011-11-25,757.030029296875,1158.6700439453125,1.5305470048810064,0.6925686737959258,86.56578400831097,-2260159.048659875
1996-11-26,2011-11-28,755.9600219726562,1192.550048828125,1.5775305759108789,0.6909875334744772,86.56578400831097,-1982122.6150901373
1996-11-27,2011-11-28,755.0,1192.550048828125,1.5795364885140728,0.6909875334744772,86.56578400831097,-1982122.6150901373
1996-11-29,2011-11-29,757.02001953125,1195.18994140625,1.5788088961588052,0.6861247731797157,86.56578400831097,-1921540.1637874488
1996-12-02,2011-12-02,756.5599975585938,1244.280029296875,1.644654797124016,0.6789207324405503,86.56578400831097,-1625386.070631978
1996-12-03,2011-12-05,748.280029296875,1257.0799560546875,1.6799592489938677,0.6891438634417875,86.56578400831097,-1503325.4591413084
1996-12-04,2011-12-05,745.0999755859375,1257.0799560546875,1.6871292406983844,0.690667843638246,86.56578400831097,-1503325.4591413084
1996-12-05,2011-12-05,744.3800048828125,1257.0799560546875,1.688761046520304,0.6955902167577255,86.56578400831097,-1503325.4591413084
